구분,과목코드,분반,교과목명,담당교수,강의시간,학점,수강인원,제한인원
전공(국제협력대학/국제경영학과),872015,02,국제기업물류,심명섭,월14:00-17:00,3,,
전공(국제협력대학/국제경영학과),872017,01,글로벌경영전략,국제강사5,월10:00-13:00,3,,
전공(국제협력대학/국제경영학과),872017,02,글로벌경영전략,류승우,월10:00-13:00,3,,
전공(국제협력대학/국제경영학과),872017,03,글로벌경영전략,대림이,목14:00-17:00,3,,
전공(국제협력대학/국제경영학과),872018,01,글로벌생산및운영관리,국제강사5,월14:00-17:00,3,,
전공(국제협력대학/국제경영학과),872018,02,글로벌생산및운영관리,류승우,월14:00-17:00,3,,
전공(국제협력대학/국제경영학과),872019,01,글로벌CEO사례연구,대림이,수10:00-13:00,3,,
전공(국제협력대학/국제경영학과),877501,01,ESG경영학,데니스,월10:00-13:00,3,,
전공(국제협력대학/국제경영학과),877501,02,ESG경영학,심명섭,월10:00-13:00,3,,
전공(국제협력대학/국제경영학과),877502,01,국제통상정책이론,국제강사5,월17:00-19:40,3,,
전공(국제협력대학/국제경영학과),877502,02,국제통상정책이론,류승우,월17:00-19:40,3,,
전공(국제협력대학/국제경영학과),872023,01,국제경영성공사례,맹철규,월17:00-19:40,3,,
전공(국제협력대학/국제경영학과),872024,01,국제협상세미나,맹철규,월10:00-13:00,3,,
전공(국제협력대학/국제경영학과),872024,02,국제협상세미나,홍성일,월17:00-19:40,3,,
전공(국제협력대학/국제경영학과),877503,01,국제경제법,맹철규,월14:00-17:00,3,,
전공(상생교양대학/자율전공학부),302500,01,전공탐색및설계Ⅰ,임기태,금11:30-14:30,3,,
전공(상생교양대학/자율전공학부),302502,01,전공설계Ⅰ,임기태,목15:30-16:30,1,,
전공(상생교양대학/자율전공학부),302503,01,전공설계Ⅱ,임기태,목16:30-17:30,1,,
전공(상생교양대학/통일한국인재전공),362004,01,세계화와통일한국,정병화,화14:30-17:30,3,,
전공(상생교양대학/통일한국인재전공),362010,01,남북한경제의이해,박영민,수21:20-22:10,3,,
전공(상생교양대학/통일한국인재전공),362020,01,미중관계의국제정치,노병렬,금17:30-18:25,3,,
전공(상생교양대학/통일한국인재전공),362018,01,북한이탈주민연구,박영민,월14:30-17:30,3,,
전공(상생교양대학/통일한국인재전공),362021,01,통일인문독서,이철수,수14:30-17:30,3,,
전공(상생교양대학/통일한국인재전공),362022,01,통일한국사회복지,이철수,목14:30-17:30,3,,
